image_path,object_filename,memscore
img/things/bathtub.png,bathtub.png,0.8270438313484192
img/things/baton1.png,baton1.png,0.8507397770881653
img/things/baton2.png,baton2.png,0.8821119070053101
img/things/baton3.png,baton3.png,0.7353217005729675
img/things/baton4.png,baton4.png,0.7368354201316833
img/things/batter.png,batter.png,0.8311815857887268
img/things/battery.png,battery.png,0.7981140613555908
img/things/bazooka.png,bazooka.png,0.7693631052970886
img/things/beachball.png,beachball.png,0.8302899599075317
img/things/bead.png,bead.png,0.9024302363395691
img/things/beaker.png,beaker.png,0.8110632300376892
img/things/bean.png,bean.png,0.9326875805854797
img/things/beanbag.png,beanbag.png,0.8412320017814636
img/things/beanie.png,beanie.png,0.8717130422592163
img/things/bear.png,bear.png,0.8237683773040771
img/things/beard.png,beard.png,0.9184556603431702
img/things/beaver.png,beaver.png,0.9553074240684509
img/things/bed.png,bed.png,0.7276208400726318
img/things/bedpan.png,bedpan.png,0.865568995475769
img/things/bedpost.png,bedpost.png,0.6780089735984802
img/things/beehive.png,beehive.png,0.7630049586296082
img/things/beer.png,beer.png,0.9187290668487549
img/things/beet.png,beet.png,0.9510056972503662
img/things/bell.png,bell.png,0.7785647511482239
img/things/bell_pepper.png,bell_pepper.png,0.7642821073532104
img/things/belt.png,belt.png,0.9112274646759033
img/things/belt_buckle.png,belt_buckle.png,0.8340077996253967
img/things/bench.png,bench.png,0.7462024688720703
img/things/berry.png,berry.png,0.780220091342926
img/things/bib.png,bib.png,0.8725888133049011
img/things/bike.png,bike.png,0.7944527864456177
img/things/bikini.png,bikini.png,0.9285950064659119
img/things/bin.png,bin.png,0.8776717782020569
img/things/binder.png,binder.png,0.7841886281967163
img/things/binoculars.png,binoculars.png,0.7147200107574463
img/things/bird.png,bird.png,0.7713854908943176
img/things/birdbath.png,birdbath.png,0.880010724067688
img/things/birdcage.png,birdcage.png,0.7388123869895935
img/things/birdhouse.png,birdhouse.png,0.7122918963432312
img/things/birthday_cake.png,birthday_cake.png,0.7648852467536926
img/things/biscuit.png,biscuit.png,0.859046220779419
img/things/bison.png,bison.png,0.7473477721214294
img/things/blackberry.png,blackberry.png,0.8532496690750122
img/things/blanket.png,blanket.png,0.8476877808570862
img/things/blazer.png,blazer.png,0.8813275694847107
img/things/blender.png,blender.png,0.8412603139877319
img/things/blimp.png,blimp.png,0.7912655472755432
img/things/blind.png,blind.png,0.7352647185325623
img/things/blinder.png,blinder.png,0.7363224029541016
img/things/blindfold.png,blindfold.png,0.779198944568634
img/things/block.png,block.png,0.9341439604759216
img/things/blouse.png,blouse.png,0.8308497667312622
img/things/blower.png,blower.png,0.899739146232605
img/things/blowfish.png,blowfish.png,0.9175556898117065
img/things/blowgun.png,blowgun.png,0.8950281143188477
img/things/blowtorch.png,blowtorch.png,0.8160236477851868
img/things/blueberry.png,blueberry.png,0.8839458227157593
