experiment_filename,original_filename,subcategory,category,memorability_score,type
highmem_104.jpg,n07923748_1538.jpg,juice,food,0.905263157894737,highmem
lowmem_103.jpg,n07923748_1476.jpg,juice,food,0.669642857142857,lowmem
lowmem_104.jpg,n07923748_1856.jpg,juice,food,0.649484536082474,lowmem
highmem_105.jpg,5b9c255e8e71e864.jpg,jungle,landscape,0.868421052631579,highmem
highmem_106.jpg,2a0f8b40b7b25bcc.jpg,jungle,landscape,0.843478260869565,highmem
lowmem_105.jpg,c9a18643266fb7a8.jpg,jungle,landscape,0.346666666666667,lowmem
lowmem_106.jpg,954ef758d906cb65.jpg,jungle,landscape,0.322916666666667,lowmem
highmem_107.jpg,n03634034_2654.jpg,lake,landscape,0.786407766990291,highmem
highmem_108.jpg,1531af1a07329fe2.jpg,lake,landscape,0.766666666666667,highmem
lowmem_107.jpg,n03634034_7346.jpg,lake,landscape,0.21,lowmem
lowmem_108.jpg,sun_acgqrysmhvkbzwyo.jpg,lake,landscape,0.144067796610169,lowmem
highmem_109.jpg,n03670208_25070.jpg,limousine,vehicle,0.906976744186046,highmem
highmem_110.jpg,n03670208_5831.jpg,limousine,vehicle,0.9,highmem
lowmem_109.jpg,n03670208_10575.jpg,limousine,vehicle,0.597826086956522,lowmem
lowmem_110.jpg,n03670208_5002.jpg,limousine,vehicle,0.5,lowmem
highmem_111.jpg,n02129165_11516.jpg,lion,animal,0.941747572815534,highmem
highmem_112.jpg,n02129165_13292.jpg,lion,animal,0.902912621359223,highmem
lowmem_111.jpg,n02129165_743.jpg,lion,animal,0.588888888888889,lowmem
lowmem_112.jpg,n02129165_1456.jpg,lion,animal,0.558823529411765,lowmem
highmem_113.jpg,n12345899_7731.jpg,mangrove,landscape,0.852631578947368,highmem
highmem_114.jpg,n12345899_16261.jpg,mangrove,landscape,0.831578947368421,highmem
lowmem_113.jpg,n12345899_17348.jpg,mangrove,landscape,0.398058252427184,lowmem
lowmem_114.jpg,n12345899_7590.jpg,mangrove,landscape,0.389380530973451,lowmem
highmem_115.jpg,n02450034_10783.jpg,marten,animal,0.852631578947368,highmem
highmem_116.jpg,n02450034_5650.jpg,marten,animal,0.852173913043478,highmem
lowmem_115.jpg,n02450034_10349.jpg,marten,animal,0.515789473684211,lowmem
lowmem_116.jpg,n02450034_5956.jpg,marten,animal,0.451923076923077,lowmem
highmem_117.jpg,n07711569_5653.jpg,mashed potato,food,0.931034482758621,highmem
highmem_118.jpg,n07711569_1823.jpg,mashed potato,food,0.888888888888889,highmem
lowmem_117.jpg,n07711569_2131.jpg,mashed potato,food,0.5,lowmem
lowmem_118.jpg,n07711569_1286.jpg,mashed potato,food,0.427184466019417,lowmem
highmem_119.jpg,sun_awtxtsuiqihltaao.jpg,moor,landscape,0.643564356435644,highmem
highmem_120.jpg,sun_bkehzrazsqlpoues.jpg,moor,landscape,0.464646464646465,highmem
lowmem_119.jpg,sun_bntcgmzpfvbsrugd.jpg,moor,landscape,0.415841584158416,lowmem
lowmem_120.jpg,sun_afhmafwoarfodhar.jpg,moor,landscape,0.372340425531915,lowmem
highmem_121.jpg,000000496939.jpg,motorcycle,vehicle,0.839285714285714,highmem
highmem_122.jpg,n03790512_12426.jpg,motorcycle,vehicle,0.824175824175824,highmem
lowmem_121.jpg,n03790512_4315.jpg,motorcycle,vehicle,0.553191489361702,lowmem
lowmem_122.jpg,000000445218.jpg,motorcycle,vehicle,0.53125,lowmem
highmem_123.jpg,n09303008_22139.jpg,mountain,landscape,0.855670103092783,highmem
highmem_124.jpg,n09359803_36040.jpg,mountain,landscape,0.720430107526882,highmem
lowmem_123.jpg,n09359803_30807.jpg,mountain,landscape,0.232323232323232,lowmem
lowmem_124.jpg,n09359803_14054.jpg,mountain,landscape,0.161764705882353,lowmem
highmem_125.jpg,n02332755_3073.jpg,mouse,animal,0.938775510204082,highmem
highmem_126.jpg,n02332755_9999.jpg,mouse,animal,0.927272727272727,highmem
lowmem_125.jpg,n02332755_7916.jpg,mouse,animal,0.581818181818182,lowmem
lowmem_126.jpg,n02332755_4209.jpg,mouse,animal,0.548387096774194,lowmem
highmem_127.jpg,n07690273_21379.jpg,muffin,food,0.917431192660551,highmem
highmem_128.jpg,n07690273_22169.jpg,muffin,food,0.91304347826087,highmem
lowmem_127.jpg,n07690273_20791.jpg,muffin,food,0.706521739130435,lowmem
lowmem_128.jpg,n07690273_20374.jpg,muffin,food,0.67741935483871,lowmem
highmem_129.jpg,000000219523.jpg,orange,food,0.946808510638298,highmem
highmem_130.jpg,000000518954.jpg,orange,food,0.918367346938776,highmem
lowmem_129.jpg,000000457050.jpg,orange,food,0.616822429906542,lowmem
lowmem_130.jpg,000000233366.jpg,orange,food,0.547368421052632,lowmem
highmem_131.jpg,n07863374_16769.jpg,pasta,food,0.955752212389381,highmem
highmem_132.jpg,n07863374_16698.jpg,pasta,food,0.927083333333333,highmem
lowmem_131.jpg,n07863374_15528.jpg,pasta,food,0.636363636363636,lowmem
lowmem_132.jpg,n07863374_15623.jpg,pasta,food,0.516129032258065,lowmem
highmem_133.jpg,n07801091_50536.jpg,pasture,landscape,0.80188679245283,highmem
highmem_134.jpg,n07801091_55107.jpg,pasture,landscape,0.725490196078431,highmem
lowmem_133.jpg,sun_aojptgnradlhzcmw.jpg,pasture,landscape,0.279569892473118,lowmem
lowmem_134.jpg,n07801091_66989.jpg,pasture,landscape,0.266666666666667,lowmem
highmem_135.jpg,n01811909_13587.jpg,pigeon,animal,0.883495145631068,highmem
highmem_136.jpg,n01811909_3965.jpg,pigeon,animal,0.860215053763441,highmem
lowmem_135.jpg,n01811909_10933.jpg,pigeon,animal,0.5,lowmem
lowmem_136.jpg,n01811909_4219.jpg,pigeon,animal,0.470588235294118,lowmem
highmem_137.jpg,000000135694.jpg,pizza,food,0.9375,highmem
highmem_138.jpg,000000369584.jpg,pizza,food,0.936842105263158,highmem
lowmem_137.jpg,000000259491.jpg,pizza,food,0.663551401869159,lowmem
lowmem_138.jpg,000000083619.jpg,pizza,food,0.636363636363636,lowmem
highmem_139.jpg,ad4514d57db0f8cf.jpg,plantation,landscape,0.860215053763441,highmem
highmem_140.jpg,8368df58858084dd.jpg,plantation,landscape,0.840425531914894,highmem
lowmem_139.jpg,6a71ffc629306ddb.jpg,plantation,landscape,0.27,lowmem
lowmem_140.jpg,25bed79c007ca4ef.jpg,plantation,landscape,0.257425742574257,lowmem
highmem_141.jpg,n02932891_20947.jpg,pleasure boat,vehicle,0.752293577981651,highmem
highmem_142.jpg,n02932891_29563.jpg,pleasure boat,vehicle,0.728155339805825,highmem
lowmem_141.jpg,n02932891_17508.jpg,pleasure boat,vehicle,0.393939393939394,lowmem
lowmem_142.jpg,n02932891_15330.jpg,pleasure boat,vehicle,0.356435643564356,lowmem
highmem_143.jpg,n02324045_28693.jpg,rabbit,animal,0.913461538461538,highmem
highmem_144.jpg,n02324045_15673.jpg,rabbit,animal,0.880733944954128,highmem
lowmem_143.jpg,n02324045_22810.jpg,rabbit,animal,0.570093457943925,lowmem
